Program,Service,Activity,Expense/Revenue,Category Name,Sub-Category Name,Commitment item,Amount,Year
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Marine Services,156.52,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Food & Beverage,Meal Allow.(Non-Travel),0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Services,Membership Fees,"2,529.15",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,General Travel,Metrage-Operational (Intown),"3,635.77",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Supplies,Miscellaneous Materials & Supplies,"22,119.39",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Natural Gas,797.35,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Ontario Health Tax,"40,801.70",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Chemicals,Other Chemicals,"2,498.73",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Office Supplies,Other Office Material &Minor Furnishing,32.21,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Services,Other Professional And Technical Service,"3,710.61",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,General Travel,Parking Expenses (Intown),886.93,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Laboratory Equipment,152.07,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Machinery & Equipment,"89,676.95",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Marine,186.14,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Mobile Equipment,282.74,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Unlicensed Equipment,63.03,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Parts,Parts - Weigh Scales,510.90,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Benefits,Benefits,Pension Plan (OMERS),"211,376.77",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Salaries,Permanent Salaries,Permanent - Overtime Sap,"76,052.73",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Salaries,Permanent Salaries,Permanent - Shift Bonus Sap,450.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Services,Permit & License Fees,42.93,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Pest Control,100.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Office Supplies,"Photocopy, Fax And Printer Supplies",106.09,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Plumbing Supplies,"20,554.10",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Chemicals,Powdered Activated Carbon,711.24,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Professtional & Consulting,Professional Services - Engineering,"30,484.75",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Propane Gas,226.73,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Protective Clothing,"3,101.98",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Services,Registrar Fees,20.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Rentals,Rental - Other,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Rentals,Rental Of Machinery And Equipment,"2,436.66",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Repair & Maintenance,Repairs And Maintenance - Other,89.36,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Road Materials,283.43,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Office Supplies,Stationery And Office Supplies,"2,416.88",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Commodities,Steel,"3,666.54",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Chemicals,Supplies - Gas/Odour Control,166.42,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Professtional & Consulting,Technical Services - Quality Assurance,145.73,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Training,Training & Development - External,"4,677.78",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Other Expenditures,Contributions And Transfers,Transfer-Local Boards & Agenci,"5,466,231.36",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Training,Tuition Fees,151.41,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Materials,Uniforms,"1,810.35",
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Service And Rent,Contracted Services,Washes-Licensed Mobile Equip.,0.00,
Toronto Water,Stormwater Management,Stormwater Treatment,Expenses,Materials & Supplies,Energy,Water,"18,899.01",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Advertising & Promotion,"2,619.16",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Agriculture & Botanical Supplies,259.62,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Construction Materials,Asphalt,65.99,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Commodities,Bldg Repairs & Renovation Supplies,579.79,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Book & Magazine Subscriptions,228.09,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Meetings,Business Meeting Expenses,920.52,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Business Travel,Business Trav - Public Transit,41.50,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Canada Pension Plan,"106,551.86",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Cellular Telephones,"16,897.36",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Comprehensive Medical,"131,440.47",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Computer Hardware Maint & Support Servs,"4,257.33",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Computer Software Maint & Support Servs,"18,675.47",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Computes,Computers - Hardware,"10,695.82",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Computes,Computers - Software,"3,506.06",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Construction Materials,Concrete,"24,808.45",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Conference,Conferences/Seminars - Accommodation,72.30,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Conference,Conferences/Seminars - Air/Rail/Bus Trav,72.30,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Conference,Conferences/Seminars - Other Expenses,70.79,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Conference,Conferences/Seminars - Registration Fees,374.59,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Cont Servs - Traf Signal Maintenance,127.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contr To Vehicle & Equip Res - Flat Rate,589.58,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Buildings,"91,524.69",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Cable Tv,65.42,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Construction,171.78,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Elevating Devices,0.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - General,"220,246.73",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Grass Cutting,"31,375.24",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Landscaping,"55,538.80",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Machinery & Equip,"2,790.78",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Salting And Plowin,"27,158.95",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Security Guard,62.64,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Voice Comm Sys,"9,855.05",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Contracted Services,Contracted Services - Waste Disposal,127.72,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Courier Services,12.75,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Telecommnuncation,Data Channels,766.35,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Salt,De - Icers,554.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Dental Plan,"66,398.11",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Drainage Material,963.60,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Electrical Supplies,389.64,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Employment Insurance,"33,367.63",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,Footwear,"3,077.38",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,0.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"2,234,163.08",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Equipment,Equipment,General Equipment,"14,385.93",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Materials,General Hardware,"13,311.58",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Medical Supplies,Glasses,0.00,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Other Expenditures,Contributions And Transfers,Grants,"3,000.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Construction Materials,Gravel,"7,726.52",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Benefits,Benefits,Group Life Insurance,"17,246.96",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Service And Rent,Services,Hazardous Waste Removal,326.26,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,"1,281.14",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Materials & Supplies,Energy,Hydro,"35,534.08",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Copying,315.83,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Facilities Maintenance Services,"363,906.58",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Flat Rate Maintenance Charge,"93,948.00",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Miscellaneous Charges,"132,982.63",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Fleet Short-Term Rentals,"116,006.13",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Parks Services,"9,712.26",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Printing,434.63,
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Solid Waste,"2,288.23",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC - Transportation Services,"61,813.41",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Fleet Fuel Costs,"52,853.73",
Toronto Water,Stormwater Management,Stormwater Collection,Expenses,Inter-Divisional Charges,Inter-Divisional Charges,IDC- Rental-City Facilities,"115,660.67",
